"Netherlands Mobile others",316,0.0618
"New Caledonia",687,0.3800
"New Caledonia, Mobile",68776; 68777; 68778; 68779; 6878,0.3800
"New Zealand",64,0.0263
"New Zealand, Mobile",642; 6420; 6421; 6425; 6426; 6427; 6429,0.0553
"Nicaragua",505,0.1553
"Nicaragua, Mobile",5058,0.2671
"Niger",227,0.2434
"Niger, Mobile",22721; 2279,0.2513
"Nigeria",234,0.1092
"Nigeria, Lagos",2341,0.0974
"Nigeria, Mobile",234700; 234702; 234704; 234707; 234709; 23480; 23490,0.0947
"Nigeria, Mobile",234703; 234705; 234706; 234708,0.0776
"Nigeria, Mobile, Airtel",234802; 234808,0.0987
"Nigeria, Mobile, Etisalat",234809,0.0908
"Nigeria, Mobile, Globacom",234805,0.0987
"Nigeria, Mobile, Globacom",234807,0.0776
"Nigeria, Mobile, MTN",234803; 234806,0.0790
"Nigeria, Mobile, Mtel",234804,0.0947
"Niue",683,1.0000
"Norfolk Island",6723,1.4474
"Norway",47,0.1066
"Norway, Mobile",474,0.2276
"Norway, Mobile",4759; 479,0.2000
"Oman",968,0.1934
"Oman, Mobile",9689,0.3355
"Pakistan",92,0.1355
"Pakistan, Islamabad",9251,0.1303
"Pakistan, Karachi",9221,0.1355
"Pakistan, Lahore",9242,0.1355
"Pakistan, Mobile",923,0.1355
"Palau",680,0.3816
"Palestine",970,0.3290
"Palestine, Mobile",97059,0.3290
"Panama",507,0.0421
"Panama City",507200; 507201; 507202; 507203; 507204; 507205; 507206; 507207; 507210; 507211; 507212; 507213; 507214; 507215; 507216; 507217; 50722; 50723; 50724; 50725; 50726; 50727; 50728; 50729; 507390; 507391; 507392; 507399,0.0447
"Panama Mobile",507120; 507161; 507162; 507208; 507209; 507218; 507219; 507408; 507418; 5075; 507708; 507718; 507918,0.1579
"Panama Mobile",5076,0.1487
"Papua New Guinea",675,0.6921
"Papua New Guinea, Audiotext",67520,0.5895
"Papua New Guinea, Mobile",67568; 67569,0.5658
"Paraguay",595,0.1600
"Paraguay, Asuncion",59521,0.1400
"Paraguay, Mobile",5959,0.2100
"Personal # usage for callback service",CB,0.0000
"Personal # usage for paid service",SS,0.0000
"Peru",51,0.0434
"Peru Lima",511,0.0329
"Peru, Mobile",5119; 51419; 51429; 51439; 51449; 51519; 51529; 51539; 51549; 51569; 51619; 51629; 51639; 51649; 51659; 51669; 51679; 51729; 51739; 51749; 51769; 51829; 51849; 519,0.1579
"Peru, Rural",5118; 51418; 51428; 51438; 51518; 51528; 51538; 51548; 51568; 51618; 51628; 51638; 51648; 51658; 51668; 51678; 51728; 51738; 51748; 51768; 51828; 51848,0.3947
"Peru, Rural",51448,0.3947
"Philippines",63,0.1474
"Philippines, Manila",632,0.1474
"Philippines, Mobile",639; 6390; 63900; 63901; 63902; 63903; 63904; 63911; 63913; 63914; 63924; 63925; 6393; 63931; 63932; 63933; 63934; 63935; 63936; 63937; 6396; 6397; 63970; 63971; 63972; 63973; 63974; 63975; 63976; 63977; 63978; 63979; 6399; 63990; 63991; 63992; 63993; 63994; 63995; 63996; 63997; 63998,0.2250
"Philippines, Mobile",63905; 639058; 6390586; 6390587; 63906; 639060; 639061; 639062; 639063; 639064; 639065; 639066; 639067; 6390676; 6390677; 6390678; 6390679; 639068; 639069,0.1579
"Philippines, Mobile",63915; 63916; 639160; 639161; 639162; 639163; 639164; 639165; 639166; 639167; 639168; 639169; 63917; 63926; 639260; 639261; 639262; 639263; 639264; 639265; 639266; 6392660; 639267; 6392676; 6392677; 6392678; 6392679; 639268; 639269; 63927,0.1500
"Philippines, Mobile",63922; 63923,0.1526
"Philippines, Mobile",639286,0.1671
"Philippines, Mobile",6394; 63940; 63941; 63942; 63943; 63944; 63945,0.1658
"Philippines, Mobile Smart",63813; 63907; 63908; 63909; 63910; 63912; 63918; 63919; 63920; 63921; 63928; 63929; 63930; 63938; 63939; 63946; 63947; 63948; 63949; 6398; 63999,0.1697
"Poland",48,0.0303
"Poland, Mobile",4850; 4851; 4872; 4878; 4879; 4888; 4890,0.0829
"Poland, Mobile",4860,0.0632
"Poland, Mobile",4866; 4869,0.1197
"Poland, Mobile",48699; 487280,0.1500
"Poland, Mobile P4",4853; 48790; 48791; 48792; 48793; 48794; 487950; 487956; 487957; 487958; 487959; 48796,0.1737
"Poland, Warsaw",4822,0.0316
"Portugal",351,0.0303
"Portugal, Mobile",3519,0.1013
"Puerto Rico",1787; 1939,0.0263
"Qatar",974,0.2316
"Qatar, Mobile",974122; 974124; 9741245; 9741744; 9742; 97430; 97431; 9745; 9746,0.2184
"Registered IP phone",RS,0.0000
"Reunion",262,0.1400
"Reunion, Mobile",262692; 262693,0.2895
"Romania",40,0.0290
"Romania, Bucharest",4021,0.0290
"Romania, Mobile",407,0.0987
"Russia",7; 70; 704; 706; 709,0.0816
"Russia",7350; 7351; 7352; 7353; 73530; 73531; 73533; 73534; 73535; 73536; 73538; 73539; 7354; 7355; 7356; 7357; 749; 780; 7840; 7841; 78410; 78411; 78412; 78413; 78414; 78415; 78416; 78417; 78418; 78419; 7842; 78420; 78421; 78423; 784235; 78424; 78425; 78426; 78427; 78428; 78429; 7843; 78430; 78431; 78432; 78433; 78434; 78435; 78436; 78437; 78438; 784386; 78439; 7844; 78440; 78441; 78444; 78445; 784454; 784455; 784457; 78446; 78447; 78448; 784485; 78449; 784490; 784493; 7845; 78450; 78451; 78453; 784532; 784533; 784534; 784535; 784537; 784539; 78454; 78455; 78456; 78457; 78458; 78459; 784593; 7846; 78460; 78461; 78462; 784622; 784624; 784626; 784627; 78463; 784631; 7846310; 784633; 784634; 784635; 784637; 78464; 784643; 784649; 78465; 78466; 78467; 78468; 78469; 784692; 784693; 784695; 784699; 7847; 784722; 784784; 7848; 7849,0.0566
"Russia",7423; 7426; 7818,0.0605
"Russia",7821,0.0684
"Russia",784,0.0579
"Russia",786; 7860; 7861; 78610; 78611; 78613; 786133; 786137; 78614; 78615; 78616; 78618; 78619; 7862; 7863; 78630; 78631; 78633; 78635; 78636; 78637; 78638; 78639; 7864; 7865; 7866; 7867; 7868; 7869,0.0474
"Russia, Mobile",734348,0.1000
"Russia, Mobile",79; 791; 792; 7985; 7986,0.1947
"Russia, Mobile",790; 7900; 7901; 79010; 790110; 790111; 790112; 790113; 790114; 790115; 790116; 790117; 790118; 790119; 79012; 7901200; 7901201; 79012020; 790120210; 790120211; 790120212; 790120213; 790120214; 790120215; 790120216; 790120217; 790120218; 790120219; 790120220; 790120221; 790120222; 790120223; 790120224; 790120225; 790120226; 790120227; 790120228; 790120229; 7901203; 7901204; 7901205; 7901206; 7901207; 7901208; 7901209; 790121; 790122; 790123; 790124; 790125; 790126; 7901265; 7901266; 7901267; 7901268; 7901269; 790127; 790128; 790129; 79013; 790130; 790131; 790132; 790133; 790134; 790135; 790136; 790137; 790138; 790139; 790140; 790141; 790142; 790143; 790144; 790145; 7901460; 7901461; 7901462; 7901463; 7901464; 7901465; 7901466; 7901467; 7901468; 7901469; 7901470; 7901471; 7901472; 7901473; 7901474; 7901475; 7901476; 7901477; 7901478; 7901479; 790148; 790149; 79015; 79016; 790160000; 790160001; 790160002; 790160003; 790160004; 790160005; 790160006; 790160007; 790160008; 790160009; 79016001; 79016002; 79016003; 79016004; 79016005; 79016006; 79016007; 79016008; 79016009; 790160100; 790160101; 790160102; 790160103; 790160104; 790160105; 790160106; 790160107; 790160108; 790160109; 79016011; 79016012; 79016013; 79016014; 79016015; 79016016; 79016017; 79016018; 79016019; 790160200; 790160201; 790160202; 790160203; 790160204; 790160205; 790160206; 790160207; 790160208; 790160209; 79016021; 79016022; 79016023; 79016024; 79016025; 79016026; 79016027; 79016028; 79016029; 7901603; 7901604; 7901605; 7901606; 7901607; 7901608; 7901609; 790161; 790162; 790163; 790164; 790165; 790166; 790167; 790168; 790169; 79017; 79018; 790190; 790191; 790192; 790193; 790194; 790195; 790196; 7901970; 7901971; 7901972; 7901973; 7901974; 79019750; 79019751; 79019752; 79019753; 79019754; 79019755; 79019756; 79019757; 79019758; 790197590; 790197591; 790197592; 790197593; 790197594; 790197595; 790197596; 790197597; 790197598; 790197599; 7901976; 7901977; 7901978; 7901979; 7901980; 7901981; 7901982; 7901983; 7901984; 7901985; 7901986; 7901987; 7901988; 7901989; 790199; 7902; 7902150; 7902151; 7902155; 7902156; 7902188; 7902253; 7902254; 7902255; 7902256; 7902257; 7902258; 7902259; 790226; 790227; 7902400; 7902409; 7902410; 790244; 790247; 7902500; 7902501; 7902502; 7902503; 7902509; 7902583; 7902584; 7902585; 7902586; 7902587; 790259; 790260; 790261; 790262; 790263; 790264; 7902690; 7902691; 7902692; 7902693; 7902694; 790279; 790280; 790281; 7902812; 7902813; 7902814; 7902815; 7902816; 7902817; 7902818; 7902819; 7902820; 7902824; 7902825; 7902826; 7902827; 7902828; 7902829; 790283; 790285; 790286; 790289; 790300; 79030095622; 790301; 790302; 790303; 790304; 790305; 790306; 790307; 790308; 790309; 7903090; 7903091; 7903092; 7903093; 7903094; 7903095; 7903096; 7903097; 7903098; 7903099; 79031; 79032; 790330; 790331; 790332; 790333; 790334; 790335; 7903360; 7903361; 7903362; 7903363; 7903364; 7903365; 7903366; 7903367; 7903368; 7903369; 790337; 790338; 790339; 79034; 79035; 790360; 790361; 790362; 790363; 790364; 790365; 790366; 790367; 790368; 790369; 79037; 79037197514; 79038; 790390; 790391; 790392; 790393; 790394; 790395; 790396; 790397; 790398; 790399; 7904; 79040; 79041; 79042; 790425; 790430; 790431; 790432; 790433; 790434; 790435; 790436; 790437; 790438; 790439; 79044; 790445; 790446; 790447; 790448; 790449; 790450; 790451; 790452; 790453; 790454; 790455; 790456; 790457; 790458; 790459; 790460; 790461; 790462; 790463; 790464; 790465; 790466; 790467; 790468; 790469; 79047; 79048; 790480; 790481; 790484; 790487; 790488; 79049; 79093; 7937,0.1908
"Russia, Mobile",7926; 79260; 79261; 79262; 79263; 79264; 795; 7950; 7951; 7952; 7953,0.1276
"Russia, Mobile",796; 7960; 79600; 79601; 796020; 796021; 796022; 796023; 796024; 796025; 796026; 796027; 796028; 796029; 79603; 79604; 79605; 79606; 79607; 79608; 79609; 7961; 79610; 79611; 79612; 79613; 79614; 79615; 79616; 79617; 796180; 7961810; 7961811; 7961812; 7961813; 7961814; 7961815; 7961816; 7961817; 7961818; 7961819; 796182; 796183; 796184; 796185; 796186; 796187; 796188; 796189; 79619; 7962; 79620; 79621; 79622; 796230; 796231; 796232; 796233; 796234; 796235; 796236; 796237; 796238; 796239; 79624; 79625; 796260; 796261; 796262; 796263; 796264; 796265; 796266; 796267; 796268; 796269; 796270; 796271; 796272; 796273; 796274; 796275; 796276; 796277; 796278; 796279; 79628; 79629; 7963; 79630; 79631; 79632; 796320; 796321; 796322; 796323; 7963240; 7963241; 7963242; 7963243; 7963244; 7963245; 7963246; 7963247; 7963248; 7963249; 796325; 796326; 796327; 796328; 796329; 79633; 796330; 796331; 796332; 796333; 796334; 796335; 796336; 796337; 796338; 796339; 79634; 79635; 79636; 7963646; 79637; 796370; 7963710; 7963711; 7963712; 7963713; 7963714; 7963715; 7963716; 7963717; 7963718; 7963719; 796372; 796373; 796374; 7963750; 7963751; 7963752; 7963753; 7963754; 7963755; 7963756; 7963757; 7963758; 7963759; 796376; 796377; 796378; 796379; 79638; 79639; 796390; 796391; 796392; 796393; 796394; 796395; 796396; 796397; 796398; 796399; 7964; 79647722722; 7965; 79651197863; 7966; 7966240; 7966250; 7966260; 796674; 796675; 796676; 796677; 796678; 7967; 7968; 7969,0.1987
"Russia, Mobile Beeline",7903; 7905; 7906; 7909,0.2000
"Russia, Moscow",7495; 7499,0.0224
"Russia, Other",74910; 74911; 74916; 74917; 74918; 74919; 7492; 74920; 74921; 74922; 74923; 749232; 749234; 74924; 74925; 74926; 74927; 74928; 74929; 74930; 74931; 74933; 74934; 74935; 74936; 74937; 74938; 74939; 74940; 74941; 74943; 74944; 74945; 74946; 74947; 74948; 74949,0.0461
"Russia, St Petersburg",7812,0.0329
"Rwanda",250,0.3105
"Rwanda, Mobile",25003; 25005; 25008; 25075; 25078,0.1579
"SIP",SIP,0.0000
"Saint Helena",290,1.0000
"Saint Kitts and Nevis",1869,0.2500
"Saint Lucia",1758,0.1079
"Saint Lucia Mobile",1758284; 1758285; 1758286; 1758287; 1758384; 1758460; 1758461; 1758484; 1758485; 1758486; 1758487; 1758488; 1758489; 1758518; 1758519; 1758520; 1758584; 175871; 175872,0.2579
"Saint Pierre and Miquelon",508,0.2105
"Saint Vincent and the Grenadines",1784,0.1513
"Saint Vincent and the Grenadines, Mobile",1784430; 1784431; 1784432; 1784433; 1784434; 1784435; 1784454; 1784455; 1784491; 1784492; 1784493; 1784494; 1784495; 1784496; 1784497; 1784498; 1784526; 1784527; 1784528; 1784529; 1784530; 1784531; 1784532; 1784533; 1784593,0.2700
"Samoa",685,0.5132
"Samoa, Mobile",6857,0.5263
"San Marino",378,0.0550
"Sao Tome and Principe",239,1.6000
"Saudi Arabia",966,0.1079
"Saudi Arabia, Jeddah",96622; 96626,0.1053
"Saudi Arabia, Mobile",9665,0.1474
"Saudi Arabia, Mobile",9668,0.1540
"Saudi Arabia, Riyadh",96612; 96614,0.1053
"Senegal",221,0.4013
"Senegal, Mobile",22170,0.4513
"Senegal, Mobile",22176,0.5224
"Senegal, Mobile",22177,0.3632
"Serbia",381,0.1461
"Serbia, Belgrade",38111,0.1500
"Serbia, Mobile",3816,0.4118
"Seychelles",248,0.3053
"Seychelles, Mobile",2485; 2487,0.2947
"Sierra Leone",232,0.5750
"Sierra Leone, Comium",23234,0.4658
"Sierra Leone, Mobile",23223; 23225; 23230; 23233; 23235; 23240; 23250; 23255; 23276; 23277; 23278; 23288,0.4803
"Singapore",65,0.0171
"Singapore, Freephone",65130,0.0171
"Singapore, Mobile",659,0.0171
"Slovakia",421,0.0434
"Slovakia",42190; 421900; 421905; 421906; 421907; 421908; 421909; 4219091; 4219092; 4219093; 4219094; 4219095; 4219096; 4219097; 4219098; 4219099; 42191; 421913; 421915; 421916; 421917; 421918; 421919; 42192; 42193; 421940; 421944; 421945; 421948; 421949; 42195; 421959; 42196; 42197; 42198; 42199,0.1553
"Slovakia, Mobile",42194,0.1526
"Slovakia, Mobile Eurotel",421901; 421902; 421903; 421904; 421910; 421911; 421912; 421914,0.1408
"Slovakia, Orange Mobile",4219,0.1628
"Slovenia",386,0.0263
"Slovenia (ALTERNATIVE A)",3861400; 3861401; 3861550; 3861600; 3861691; 3861777; 3861810; 3862334; 3862400; 3862600; 3862707; 3863400; 3863600; 3863715; 3863777; 3864263; 3864400; 3864600; 3864777; 3865400; 3865600; 3865632; 3865777; 386591; 3865920; 3865921; 3865922; 3865969; 386597; 3867310; 3867400; 3867600; 3867777; 386815; 3868160; 3868161; 3868162; 3868220; 3868300; 3869800; 3869801; 3869802; 3869803; 3869804; 3869805; 3869807; 3869808; 3869810; 3869812; 3869813; 3869815; 3869816; 3869817; 3869818; 386982; 386983; 386984; 386985; 386986; 386987; 386988; 386989,0.1053
"Slovenia (ALTERNATIVE B)",386590; 3869806; 3869809; 3869811; 3869819,0.0592
"Slovenia AMIS",3861320; 3861620; 3862620; 3863620; 3864620; 3865620; 3867620,0.1053
"Slovenia Mobile (IPKO NET)",38643; 38649,0.4513
"Slovenia Mobile (MOBITEL)",38631; 38641; 38651,0.1053
"Slovenia Mobile (SI MOBILE)",38630; 38640,0.1079
"Slovenia Mobile (T2)",386641; 3869814,0.1579
"Slovenia Mobile (TUSMOBIL)",38670,0.1579
"Slovenia Mobile Others",38650; 38664; 38665; 38666; 38667; 38668; 38669; 38671; 386817,0.1908
"Solomon Islands",677,1.0290
"Solomon Islands, Audiotext",6771; 6778; 6779,1.0290
"Somalia",252,0.5474
"South Africa",27,0.0526
"South Africa",2780; 278008; 2783100; 27832136380; 27833229693; 27840300503; 27840300504; 27840300505; 27845300795; 27848011481; 27848011564; 27848011614; 2786; 27862; 27862800; 27863; 2787; 27870; 27870010; 27870210; 27870220; 278704; 27870750; 27870800; 27870801; 27870802; 27870803; 27870804; 27870950; 27870951; 27870952; 27871; 2787121; 2787122; 2787123; 2787124; 2787125; 2787126; 2787127; 2787128; 2787129; 2787131; 2787150; 27871500; 27871501; 27871502; 27871503; 27871504; 27871510; 27871511; 27871512; 27871513; 27871514; 27871750; 27871751; 27871752; 27871753; 27871754; 27871755; 27871800; 27871850; 27871851; 27871950; 27871951; 27871952; 27871953; 27871954; 27872; 2787200; 2787201; 2787230; 2787231; 2787260; 27873; 278730; 2787310; 2787311; 2787312; 2787313; 2787314; 2787315; 2787316; 2788; 2789; 2789850,0.0434
"South Africa, Capetown",2721,0.0500
"South Africa, Johannesburg",2711,0.0737
"South Africa, MNT",2783,0.1474
"South Africa, MTN Mobile",278510; 2785100; 2785101,0.1197
"South Africa, Mobile",277,0.1329
"South Africa, Mobile",278; 2785; 27851; 2785102; 2785103; 2785104; 2785105; 2785106; 2785107; 2785108; 2785109; 278511; 278512; 278513; 278514; 278516; 278517; 278518; 278519,0.1197
"South Africa, Mobile",2784,0.1605
"South Africa, Mobile",2787317; 2787318; 2787319; 278732; 2787320; 278733; 278734; 278735; 278736; 278737; 2787370; 2787371; 2787372; 2787373; 2787374; 278738; 278739; 27874; 2787450; 2787451; 27874700; 27875; 2787500; 2787501; 2787502; 2787503; 27875100; 27875101; 27875102; 27875103; 27875104; 27875200; 27875300; 27875350; 27875351; 27875352; 27875500; 27875501; 27875502; 2787571; 2787572; 2787573; 2787574; 2787575; 2787576; 2787577; 2787578; 27875850; 27875851; 27875852; 27876; 27876150; 2787625; 27876250; 2787630; 27876300; 27876301; 27876302; 27876303; 27876304; 27876400; 27876401; 27876402; 2787650; 27876500; 27876501; 27876540; 27876541; 27876542; 27876543; 27876544; 27876650; 27876651; 27876700; 278770; 2787700; 2787701; 278771; 278772; 2787720; 2787721; 2787722; 2787723; 2787724; 2787725; 2787726; 2787727; 278773; 278774; 2787740; 2787741; 2787742; 2787743; 2787744; 2787745; 2787746; 2787747; 2787748; 2787749; 278775; 2787750; 2787751; 2787752; 2787753; 2787754; 2787755; 278776; 278777; 278778; 278779; 2787790; 2787791; 2787792; 2787793; 2787794; 2787795; 2787796; 2787797; 2787798; 2787799; 27878; 278780; 2787802; 2787803; 2787805; 2787806; 2787807; 2787808; 2787809; 278781; 27878120; 27878130; 278782; 2787820; 27878200; 27878201; 27878202; 27878250; 27878251; 278783; 27878300; 27878301; 27878302; 27878350; 27878351; 27878352; 2787840; 2787841; 2787842; 2787843; 2787844; 27878450; 27878451; 27878452; 27878453; 27878454; 27878455; 27878456; 27878457; 27878458; 27878459; 2787846; 2787847; 2787848; 2787849; 278785; 278786; 278787; 278788; 278789; 27878900; 27879; 27879000; 27879200; 27879201; 27879202; 27879203; 27879204; 2787940; 2787941; 27879410; 27879411; 27879412; 27879413; 27879414; 2787942; 27879420; 27879421; 27879422; 27879423; 27879424; 27879425; 27879426; 27879427; 27879428; 27879429; 2787943; 2787944; 27879450; 27879800; 27879801; 27879802; 27879803; 27879804; 27879850; 27879851; 27879852,0.0408
"South Africa, South Africa - Mobile others",27850; 27852; 2785200; 2785201; 27853,0.1658
"South Africa, Vodacom",2781; 27811; 27811481; 27812; 27813; 27814; 27815; 2782; 27823843021; 278500; 278505; 2785056; 2785057; 2785058; 2785059; 278515; 278525; 278530,0.1921
"Spain",34,0.0434
"Spain",349; 3493; 34930; 34931; 34932; 34933; 34934; 34935; 34936; 34937; 34938; 34944; 34965; 34966; 34971; 34976,0.0171
"Spain",3490; 34900; 34901; 34902; 34903; 34904; 34905; 34906; 34907; 34908; 34909; 3491; 34910; 34911; 34912; 34913; 34914; 34915; 34916; 34917; 34918; 34922; 34928; 34940; 349401; 349402; 349403; 349404; 349406; 349407; 34946; 34951; 34952; 34954; 34955; 34956; 34957; 34958; 34960; 34961; 34962; 34963; 34969; 34977,0.2118
"Spain Mobile (EUSKALTEL)",34688; 346880; 346881; 346882; 346883; 346884; 346885; 346887; 346889,0.0724
"Spain Mobile (MOVISTAR)",346010; 346011; 346012; 346021; 34606; 34608; 34609; 34616; 34618; 34619; 34620; 34626; 34628; 34629; 34630; 34636; 34638; 34639; 346422; 34646; 34648; 34649; 34650; 34659; 34660; 346688; 34669; 34676; 34679; 34680; 34686; 34689; 34690; 34696; 34699,0.0724
"Spain Mobile (ORANGE)",34605; 34615; 34625; 346321; 34635; 346400; 346401; 346441; 346442; 346443; 346444; 34645; 34651; 34652; 34653; 34654; 34655; 34656; 34657; 34658; 34665; 34675; 34685; 34691; 34692; 346931; 346932; 346933; 346934; 346935; 346936; 346937; 346938; 346939; 34695; 347477; 347478,0.0776
"Spain Mobile (OTHERS)",346; 34601; 346013; 346014; 346015; 346016; 346017; 346018; 346019; 346020; 346022; 346023; 346024; 346025; 346026; 346027; 346028; 346029; 34603; 34604; 34611; 346110; 346112; 346113; 346114; 346115; 346117; 346118; 346119; 34612; 34613; 34614; 34621; 34623; 34624; 34631; 34632; 34640; 346402; 346403; 346404; 346405; 346406; 346407; 346408; 346409; 34641; 346420; 346421; 346423; 346424; 346425; 346426; 346427; 346428; 346429; 34643; 34644; 346440; 346445; 346446; 346447; 346448; 346449; 346725; 346726; 346727; 346728; 346729; 34673; 34674; 34681; 34682; 34683; 346840; 346841; 346842; 346843; 346844; 346845; 346847; 346848; 346849; 346930; 34694; 346980; 346982; 346983; 346984; 346985; 346986; 346987; 346988; 346989; 347170,0.0724
"Spain Mobile (OTHERS)",346680; 346681; 346682; 346683; 346684; 346685; 346686; 346687; 346689,0.0737
"Spain Mobile (VODAFONE)",34600; 34607; 34610; 346111; 346116; 34617; 34627; 34634; 34637; 34647; 34661; 34662; 34663; 34664; 34666; 34667; 34670; 34671; 346720; 346721; 346722; 346723; 346724; 34677; 34678; 346846; 34687; 346886; 346888; 34697; 346981; 347171,0.0724
"Spain Mobile (XFERA)",34622; 34633; 347227,0.0776
"Spain, Mobile",3472; 347221,0.0724
"Sri Lanka",94,0.1368
"Sri Lanka, Mobile",947,0.1395
"Sudan",249,0.2026
"Sudan, Mobile MTN",24992; 24999,0.1776
"Sudan, Mobile Mobitel",24990; 24991,0.1816
"Sudan, Mobile Now",24995,0.2263
"Suriname",597,0.2303
"Suriname, Mobile",5978,0.2250
"Swaziland",268,0.1450
"Swaziland, Mobile",2686; 26876,0.2763
"Sweden",46,0.0210
"Sweden Mobile (Comviq)",46252; 46254; 46700; 467015; 467016; 46704; 46707; 467321; 467322; 467355; 467356; 467357; 467358; 467359; 46736; 46737; 467387; 467389; 46739; 467605; 467606; 467607; 467608; 467609; 46762; 467640; 467641; 467642; 467655; 467656; 467657; 467658; 467659; 467665; 4676695; 4676696; 4676697; 4676698; 4676699; 467670; 467671; 4676720; 4676721; 467672673; 467690; 467691; 467692; 467693; 467694,0.0750
"Sweden Mobile (Hi3G)",46675; 467350; 467351; 467352; 467353; 467354; 467600; 467601; 467602; 467603; 467604; 467616; 467617; 467618; 467619; 46763; 467630; 467631; 467632; 467633; 467634; 467638; 467639,0.0750
"Sweden Mobile (OTHERS)",46676; 4670; 467006; 467007; 467008; 467009; 4670192; 4670193; 4670194; 4671; 46710; 46711; 46712; 46713; 46714; 46715; 46716; 46717; 46718; 467190003; 467190004; 467190005; 467190006; 467190007; 467190008; 467190009; 46719001; 46719002; 46719003; 46719004; 46719005; 46719006; 46719007; 46719008; 46719009; 4671901; 4671902; 4671903; 4671904; 4671905; 4671906; 4671907; 4671908; 4671909; 467191; 467192; 467193; 467194; 467195; 467196; 467197; 467198; 467199; 4672; 46720; 46721; 467225; 467226; 467227; 467228; 467229; 46723; 46724; 46725; 46726; 46727; 46728; 46729; 4673; 4673120; 46731210; 46731213; 46731214; 46731215; 46731216; 46731217; 46731218; 46731219; 4673122; 4673123; 4673124; 4673125; 4673126; 4673127; 4673128; 4673129; 467313; 467317; 4673450; 4673451; 4673452; 4673453; 4673454; 4673455; 4673459; 46734600; 46734601; 467347; 467348; 467349; 4676; 467615; 467643; 467644; 467645; 467646; 467647; 467648; 467649; 467650; 467651; 467652; 467653; 467654; 467666; 4676675; 4676676; 4676677; 4676678; 4676679; 467668; 4676690; 4676691; 4676692; 4676693; 4676694; 4676722; 4676723; 4676724; 4676725; 46767260; 46767261; 46767262; 46767263; 46767264; 46767265; 46767266; 467672670; 467672671; 467672672; 467672674; 467672675; 467672676; 467672677; 467672678; 467672679; 46767268; 46767269; 4676727; 4676728; 4676729; 467673; 467674; 467675; 467695; 467696; 467697; 467698; 467699,0.0750
"Sweden Mobile (PAGER)",4674,0.0184
"Sweden Mobile (TELENOR)",46674; 467011; 467014; 4670196; 4670197; 4670198; 4670199; 46708; 46709; 467190001; 467190002; 467310; 467314; 467315; 467320; 467323; 467324; 467325; 467326; 467328; 46733; 467340; 467341; 467342; 467343; 467344; 4673457; 4673458; 4673462; 4673463; 4673464; 4673465; 4673466; 4673467; 4673468; 4673469; 467385; 467386; 467388; 467635; 467636; 467637; 467660; 467661; 467662; 467663; 467664; 467685; 467686; 467687; 467688; 467689,0.0750
"Sweden Mobile (TELIA/MOBITEL)",46376; 46518; 46519; 46673; 467010; 467012; 467013; 467017; 467018; 4670190; 4670191; 4670195; 46702; 46703; 46705; 46706; 467190000; 467220; 467221; 467222; 467223; 467224; 46730; 467311; 46731211; 46731212; 467316; 467318; 467319; 467327; 467329; 4673456; 46734602; 46734603; 46734604; 46734605; 46734606; 46734607; 46734608; 46734609; 4673461; 467380; 467381; 467382; 467383; 467384; 467610; 467611; 467612; 467613; 467614; 4676670; 4676671; 4676672; 4676673; 4676674; 467676; 467677; 467678; 467679; 467680; 467681; 467682; 467683; 467684,0.0750
"Switzerland",41,0.0237
"Switzerland (SPECIAL SERVICES)",4158,0.0382
"Switzerland Mobile",4179979,0.2763
"Switzerland Mobile",41860760; 41860761; 41860762; 41860763; 41860764; 41860765; 41860766; 41860767; 41860768; 418607690; 418607691; 418607692; 418607693; 418607694; 418607695; 418607696; 418607697; 418607698; 418607699; 41860772; 418607730; 418607731; 4186077357; 41860777; 4186079979,0.4210
"Switzerland Mobile (3G)",41777,0.2329
"Switzerland Mobile (BARABLU)",417698; 417699,0.2408
"Switzerland Mobile (IN PHONE)",417730; 417731; 4177357,0.2105
"Switzerland Mobile (ORANGE)",4178,0.1553
"Switzerland Mobile (ORANGE)",4186078,0.2579
"Switzerland Mobile (PAGING)",4174,0.2329
"Switzerland Mobile (PAGING)",4186074,0.3684
"Switzerland Mobile (SUNRISE)",4176; 41760; 41761; 41762; 41763; 41764; 41765; 41766; 41767; 41768; 417690; 417691; 417692; 417693; 417694; 417695; 417696; 417697,0.1553
"Switzerland Mobile (SWISSCOM)",41774; 4179; 41790; 41791; 41792; 41793; 41794; 41795; 41796; 41797; 41798; 417990; 417991; 417992; 417993; 417994; 417995; 417996; 4179970; 4179971; 4179972; 4179973; 4179974; 4179975; 4179976; 4179977; 4179978; 417998; 417999,0.1171
"Switzerland Mobile (SWISSCOM)",41860774; 41860790; 41860791; 41860792; 41860793; 41860794; 41860795; 41860796; 41860797; 41860798; 418607990; 418607991; 418607992; 418607993; 418607994; 418607995; 418607996; 4186079970; 4186079971; 4186079972; 4186079973; 4186079974; 4186079975; 4186079976; 4186079977; 4186079978; 418607998; 418607999,0.2368
"Switzerland Mobile (TELE2)",41772,0.1434
"Switzerland, Mobile",4177,0.2250
"Switzerland, Switz-Mob (OTHERS)",41779,0.3013
"Syrian Arab Republic",963,0.1382
"Syrian Arab Republic, Mobile",9639,0.1934
"Taiwan",886,0.0237
"Taiwan, Mobile",88660; 88670,0.1079
"Taiwan, Mobile",8869,0.1250
"Taiwan, Taipei",8862,0.0237
"Tajikistan",992,0.1513
